date,year,month,temp_anomaly,co2,ch4,n2o,co2_emissions,months_since_start,co2_growth_rate,ch4_growth_rate,n2o_growth_rate,co2_12mo_ma,ch4_12mo_ma,n2o_12mo_ma,temp_12mo_ma
1936-08-01,1936,8,-0.13,336.56,1625.97,316.3,4207.9287109375,679,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19833333333333336
1936-09-01,1936,9,-0.09,336.56,1625.97,316.3,4207.9287109375,680,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18833333333333335
1936-10-01,1936,10,-0.03,336.56,1625.97,316.3,4207.9287109375,681,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18583333333333338
1936-11-01,1936,11,0.01,336.56,1625.97,316.3,4207.9287109375,682,0.0,0.0,0.0,336.56,1625.97,316.3,-0.16333333333333336
1936-12-01,1936,12,-0.01,336.56,1625.97,316.3,4207.9287109375,683,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15000000000000002
1937-01-01,1937,1,-0.07,336.56,1625.97,316.3,4496.71337890625,684,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13250000000000003
1937-02-01,1937,2,0.03,336.56,1625.97,316.3,4496.71337890625,685,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09833333333333337
1937-03-01,1937,3,-0.21,336.56,1625.97,316.3,4496.71337890625,686,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09833333333333334
1937-04-01,1937,4,-0.16,336.56,1625.97,316.3,4496.71337890625,687,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09500000000000001
1937-05-01,1937,5,-0.06,336.56,1625.97,316.3,4496.71337890625,688,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08666666666666668
1937-06-01,1937,6,-0.05,336.56,1625.97,316.3,4496.71337890625,689,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07250000000000002
1937-07-01,1937,7,-0.03,336.56,1625.97,316.3,4496.71337890625,690,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0666666666666667
1937-08-01,1937,8,0.01,336.56,1625.97,316.3,4496.71337890625,691,0.0,0.0,0.0,336.56,1625.97,316.3,-0.05500000000000002
1937-09-01,1937,9,0.09,336.56,1625.97,316.3,4496.71337890625,692,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04000000000000002
1937-10-01,1937,10,0.08,336.56,1625.97,316.3,4496.71337890625,693,0.0,0.0,0.0,336.56,1625.97,316.3,-0.03083333333333335
1937-11-01,1937,11,0.08,336.56,1625.97,316.3,4496.71337890625,694,0.0,0.0,0.0,336.56,1625.97,316.3,-0.025000000000000022
1937-12-01,1937,12,-0.08,336.56,1625.97,316.3,4496.71337890625,695,0.0,0.0,0.0,336.56,1625.97,316.3,-0.03083333333333335
1938-01-01,1938,1,0.08,336.56,1625.97,316.3,4229.61669921875,696,0.0,0.0,0.0,336.56,1625.97,316.3,-0.01833333333333335
1938-02-01,1938,2,0.03,336.56,1625.97,316.3,4229.61669921875,697,0.0,0.0,0.0,336.56,1625.97,316.3,-0.01833333333333335
1938-03-01,1938,3,0.1,336.56,1625.97,316.3,4229.61669921875,698,0.0,0.0,0.0,336.56,1625.97,316.3,0.0074999999999999815
1938-04-01,1938,4,0.06,336.56,1625.97,316.3,4229.61669921875,699,0.0,0.0,0.0,336.56,1625.97,316.3,0.025833333333333316
1938-05-01,1938,5,-0.1,336.56,1625.97,316.3,4229.61669921875,700,0.0,0.0,0.0,336.56,1625.97,316.3,0.022499999999999982
1938-06-01,1938,6,-0.17,336.56,1625.97,316.3,4229.61669921875,701,0.0,0.0,0.0,336.56,1625.97,316.3,0.012499999999999978
1938-07-01,1938,7,-0.09,336.56,1625.97,316.3,4229.61669921875,702,0.0,0.0,0.0,336.56,1625.97,316.3,0.0074999999999999815
1938-08-01,1938,8,-0.06,336.56,1625.97,316.3,4229.61669921875,703,0.0,0.0,0.0,336.56,1625.97,316.3,0.0016666666666666473
1938-09-01,1938,9,0.01,336.56,1625.97,316.3,4229.61669921875,704,0.0,0.0,0.0,336.56,1625.97,316.3,-0.005000000000000019
1938-10-01,1938,10,0.15,336.56,1625.97,316.3,4229.61669921875,705,0.0,0.0,0.0,336.56,1625.97,316.3,0.0008333333333333132
1938-11-01,1938,11,0.07,336.56,1625.97,316.3,4229.61669921875,706,0.0,0.0,0.0,336.56,1625.97,316.3,-1.850371707708594e-17
1938-12-01,1938,12,-0.13,336.56,1625.97,316.3,4229.61669921875,707,0.0,0.0,0.0,336.56,1625.97,316.3,-0.004166666666666686
1939-01-01,1939,1,-0.05,336.56,1625.97,316.3,4470.13232421875,708,0.0,0.0,0.0,336.56,1625.97,316.3,-0.015000000000000019
1939-02-01,1939,2,-0.07,336.56,1625.97,316.3,4470.13232421875,709,0.0,0.0,0.0,336.56,1625.97,316.3,-0.023333333333333355
1939-03-01,1939,3,-0.18,336.56,1625.97,316.3,4470.13232421875,710,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04666666666666669
1939-04-01,1939,4,-0.1,336.56,1625.97,316.3,4470.13232421875,711,0.0,0.0,0.0,336.56,1625.97,316.3,-0.060000000000000026
1939-05-01,1939,5,-0.05,336.56,1625.97,316.3,4470.13232421875,712,0.0,0.0,0.0,336.56,1625.97,316.3,-0.05583333333333335
1939-06-01,1939,6,-0.07,336.56,1625.97,316.3,4470.13232421875,713,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04750000000000002
1939-07-01,1939,7,-0.06,336.56,1625.97,316.3,4470.13232421875,714,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04500000000000002
1939-08-01,1939,8,-0.06,336.56,1625.97,316.3,4470.13232421875,715,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04500000000000002
1939-09-01,1939,9,-0.07,336.56,1625.97,316.3,4470.13232421875,716,0.0,0.0,0.0,336.56,1625.97,316.3,-0.05166666666666669
1939-10-01,1939,10,-0.04,336.56,1625.97,316.3,4470.13232421875,717,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06750000000000002
1939-11-01,1939,11,0.07,336.56,1625.97,316.3,4470.13232421875,718,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06750000000000002
1939-12-01,1939,12,0.42,336.56,1625.97,316.3,4470.13232421875,719,0.0,0.0,0.0,336.56,1625.97,316.3,-0.021666666666666685
1940-01-01,1940,1,-0.01,336.56,1625.97,316.3,4884.66162109375,720,0.0,0.0,0.0,336.56,1625.97,316.3,-0.018333333333333354
1940-02-01,1940,2,0.08,336.56,1625.97,316.3,4884.66162109375,721,0.0,0.0,0.0,336.56,1625.97,316.3,-0.005833333333333353
1940-03-01,1940,3,0.09,336.56,1625.97,316.3,4884.66162109375,722,0.0,0.0,0.0,336.56,1625.97,316.3,0.016666666666666646
1940-04-01,1940,4,0.17,336.56,1625.97,316.3,4884.66162109375,723,0.0,0.0,0.0,336.56,1625.97,316.3,0.03916666666666665
1940-05-01,1940,5,0.1,336.56,1625.97,316.3,4884.66162109375,724,0.0,0.0,0.0,336.56,1625.97,316.3,0.05166666666666666
1940-06-01,1940,6,0.11,336.56,1625.97,316.3,4884.66162109375,725,0.0,0.0,0.0,336.56,1625.97,316.3,0.06666666666666665
1940-07-01,1940,7,0.12,336.56,1625.97,316.3,4884.66162109375,726,0.0,0.0,0.0,336.56,1625.97,316.3,0.08166666666666665
1940-08-01,1940,8,0.06,336.56,1625.97,316.3,4884.66162109375,727,0.0,0.0,0.0,336.56,1625.97,316.3,0.09166666666666666
1940-09-01,1940,9,0.15,336.56,1625.97,316.3,4884.66162109375,728,0.0,0.0,0.0,336.56,1625.97,316.3,0.10999999999999999
1940-10-01,1940,10,0.11,336.56,1625.97,316.3,4884.66162109375,729,0.0,0.0,0.0,336.56,1625.97,316.3,0.1225
1940-11-01,1940,11,0.16,336.56,1625.97,316.3,4884.66162109375,730,0.0,0.0,0.0,336.56,1625.97,316.3,0.12999999999999998
1940-12-01,1940,12,0.31,336.56,1625.97,316.3,4884.66162109375,731,0.0,0.0,0.0,336.56,1625.97,316.3,0.1208333333333333
1941-01-01,1941,1,0.17,336.56,1625.97,316.3,4999.09033203125,732,0.0,0.0,0.0,336.56,1625.97,316.3,0.1358333333333333
1941-02-01,1941,2,0.3,336.56,1625.97,316.3,4999.09033203125,733,0.0,0.0,0.0,336.56,1625.97,316.3,0.15416666666666665
1941-03-01,1941,3,0.1,336.56,1625.97,316.3,4999.09033203125,734,0.0,0.0,0.0,336.56,1625.97,316.3,0.155
1941-04-01,1941,4,0.16,336.56,1625.97,316.3,4999.09033203125,735,0.0,0.0,0.0,336.56,1625.97,316.3,0.15416666666666665
1941-05-01,1941,5,0.16,336.56,1625.97,316.3,4999.09033203125,736,0.0,0.0,0.0,336.56,1625.97,316.3,0.15916666666666665
1941-06-01,1941,6,0.12,336.56,1625.97,316.3,4999.09033203125,737,0.0,0.0,0.0,336.56,1625.97,316.3,0.16
1941-07-01,1941,7,0.22,336.56,1625.97,316.3,4999.09033203125,738,0.0,0.0,0.0,336.56,1625.97,316.3,0.1683333333333333
1941-08-01,1941,8,0.14,336.56,1625.97,316.3,4999.09033203125,739,0.0,0.0,0.0,336.56,1625.97,316.3,0.17499999999999996
1941-09-01,1941,9,0.02,336.56,1625.97,316.3,4999.09033203125,740,0.0,0.0,0.0,336.56,1625.97,316.3,0.16416666666666666
1941-10-01,1941,10,0.35,336.56,1625.97,316.3,4999.09033203125,741,0.0,0.0,0.0,336.56,1625.97,316.3,0.18416666666666667
1941-11-01,1941,11,0.22,336.56,1625.97,316.3,4999.09033203125,742,0.0,0.0,0.0,336.56,1625.97,316.3,0.18916666666666662
1941-12-01,1941,12,0.21,336.56,1625.97,316.3,4999.09033203125,743,0.0,0.0,0.0,336.56,1625.97,316.3,0.18083333333333332
1942-01-01,1942,1,0.29,336.56,1625.97,316.3,4982.5234375,744,0.0,0.0,0.0,336.56,1625.97,316.3,0.19083333333333333
1942-02-01,1942,2,0.02,336.56,1625.97,316.3,4982.5234375,745,0.0,0.0,0.0,336.56,1625.97,316.3,0.16749999999999998
1942-03-01,1942,3,0.05,336.56,1625.97,316.3,4982.5234375,746,0.0,0.0,0.0,336.56,1625.97,316.3,0.1633333333333333
1942-04-01,1942,4,0.09,336.56,1625.97,316.3,4982.5234375,747,0.0,0.0,0.0,336.56,1625.97,316.3,0.15749999999999997
1942-05-01,1942,5,0.11,336.56,1625.97,316.3,4982.5234375,748,0.0,0.0,0.0,336.56,1625.97,316.3,0.15333333333333332
1942-06-01,1942,6,0.04,336.56,1625.97,316.3,4982.5234375,749,0.0,0.0,0.0,336.56,1625.97,316.3,0.14666666666666664
1942-07-01,1942,7,0.0,336.56,1625.97,316.3,4982.5234375,750,0.0,0.0,0.0,336.56,1625.97,316.3,0.12833333333333333
1942-08-01,1942,8,-0.04,336.56,1625.97,316.3,4982.5234375,751,0.0,0.0,0.0,336.56,1625.97,316.3,0.11333333333333333
1942-09-01,1942,9,-0.03,336.56,1625.97,316.3,4982.5234375,752,0.0,0.0,0.0,336.56,1625.97,316.3,0.10916666666666665
1942-10-01,1942,10,0.01,336.56,1625.97,316.3,4982.5234375,753,0.0,0.0,0.0,336.56,1625.97,316.3,0.08083333333333331
1942-11-01,1942,11,0.09,336.56,1625.97,316.3,4982.5234375,754,0.0,0.0,0.0,336.56,1625.97,316.3,0.06999999999999998
1942-12-01,1942,12,0.12,336.56,1625.97,316.3,4982.5234375,755,0.0,0.0,0.0,336.56,1625.97,316.3,0.06249999999999997
1943-01-01,1943,1,-0.01,336.56,1625.97,316.3,5075.2724609375,756,0.0,0.0,0.0,336.56,1625.97,316.3,0.037499999999999985
1943-02-01,1943,2,0.17,336.56,1625.97,316.3,5075.2724609375,757,0.0,0.0,0.0,336.56,1625.97,316.3,0.04999999999999998
1943-03-01,1943,3,-0.04,336.56,1625.97,316.3,5075.2724609375,758,0.0,0.0,0.0,336.56,1625.97,316.3,0.04249999999999998
1943-04-01,1943,4,0.11,336.56,1625.97,316.3,5075.2724609375,759,0.0,0.0,0.0,336.56,1625.97,316.3,0.04416666666666665
1943-05-01,1943,5,0.06,336.56,1625.97,316.3,5075.2724609375,760,0.0,0.0,0.0,336.56,1625.97,316.3,0.03999999999999998
1943-06-01,1943,6,-0.05,336.56,1625.97,316.3,5075.2724609375,761,0.0,0.0,0.0,336.56,1625.97,316.3,0.03249999999999998
1943-07-01,1943,7,0.08,336.56,1625.97,316.3,5075.2724609375,762,0.0,0.0,0.0,336.56,1625.97,316.3,0.03916666666666665
1943-08-01,1943,8,0.0,336.56,1625.97,316.3,5075.2724609375,763,0.0,0.0,0.0,336.56,1625.97,316.3,0.04249999999999998
1943-09-01,1943,9,0.05,336.56,1625.97,316.3,5075.2724609375,764,0.0,0.0,0.0,336.56,1625.97,316.3,0.04916666666666664
1943-10-01,1943,10,0.23,336.56,1625.97,316.3,5075.2724609375,765,0.0,0.0,0.0,336.56,1625.97,316.3,0.06749999999999998
1943-11-01,1943,11,0.19,336.56,1625.97,316.3,5075.2724609375,766,0.0,0.0,0.0,336.56,1625.97,316.3,0.07583333333333331
1943-12-01,1943,12,0.23,336.56,1625.97,316.3,5075.2724609375,767,0.0,0.0,0.0,336.56,1625.97,316.3,0.08499999999999998
1944-01-01,1944,1,0.35,336.56,1625.97,316.3,5162.48583984375,768,0.0,0.0,0.0,336.56,1625.97,316.3,0.11499999999999999
1944-02-01,1944,2,0.24,336.56,1625.97,316.3,5162.48583984375,769,0.0,0.0,0.0,336.56,1625.97,316.3,0.1208333333333333
1944-03-01,1944,3,0.26,336.56,1625.97,316.3,5162.48583984375,770,0.0,0.0,0.0,336.56,1625.97,316.3,0.14583333333333334
1944-04-01,1944,4,0.19,336.56,1625.97,316.3,5162.48583984375,771,0.0,0.0,0.0,336.56,1625.97,316.3,0.1525
1944-05-01,1944,5,0.18,336.56,1625.97,316.3,5162.48583984375,772,0.0,0.0,0.0,336.56,1625.97,316.3,0.16249999999999998
1944-06-01,1944,6,0.15,336.56,1625.97,316.3,5162.48583984375,773,0.0,0.0,0.0,336.56,1625.97,316.3,0.17916666666666667
1944-07-01,1944,7,0.17,336.56,1625.97,316.3,5162.48583984375,774,0.0,0.0,0.0,336.56,1625.97,316.3,0.18666666666666665
1944-08-01,1944,8,0.18,336.56,1625.97,316.3,5162.48583984375,775,0.0,0.0,0.0,336.56,1625.97,316.3,0.20166666666666666
1944-09-01,1944,9,0.28,336.56,1625.97,316.3,5162.48583984375,776,0.0,0.0,0.0,336.56,1625.97,316.3,0.22083333333333333
1944-10-01,1944,10,0.26,336.56,1625.97,316.3,5162.48583984375,777,0.0,0.0,0.0,336.56,1625.97,316.3,0.2233333333333333
1944-11-01,1944,11,0.11,336.56,1625.97,316.3,5162.48583984375,778,0.0,0.0,0.0,336.56,1625.97,316.3,0.21666666666666667
1944-12-01,1944,12,0.03,336.56,1625.97,316.3,5162.48583984375,779,0.0,0.0,0.0,336.56,1625.97,316.3,0.19999999999999998
1945-01-01,1945,1,0.1,336.56,1625.97,316.3,4289.3115234375,780,0.0,0.0,0.0,336.56,1625.97,316.3,0.17916666666666667
1945-02-01,1945,2,0.01,336.56,1625.97,316.3,4289.3115234375,781,0.0,0.0,0.0,336.56,1625.97,316.3,0.15999999999999998
1945-03-01,1945,3,0.06,336.56,1625.97,316.3,4289.3115234375,782,0.0,0.0,0.0,336.56,1625.97,316.3,0.1433333333333333
1945-04-01,1945,4,0.19,336.56,1625.97,316.3,4289.3115234375,783,0.0,0.0,0.0,336.56,1625.97,316.3,0.1433333333333333
1945-05-01,1945,5,0.06,336.56,1625.97,316.3,4289.3115234375,784,0.0,0.0,0.0,336.56,1625.97,316.3,0.13333333333333333
1945-06-01,1945,6,0.01,336.56,1625.97,316.3,4289.3115234375,785,0.0,0.0,0.0,336.56,1625.97,316.3,0.12166666666666666
1945-07-01,1945,7,0.03,336.56,1625.97,316.3,4289.3115234375,786,0.0,0.0,0.0,336.56,1625.97,316.3,0.10999999999999999
1945-08-01,1945,8,0.26,336.56,1625.97,316.3,4289.3115234375,787,0.0,0.0,0.0,336.56,1625.97,316.3,0.11666666666666665
1945-09-01,1945,9,0.2,336.56,1625.97,316.3,4289.3115234375,788,0.0,0.0,0.0,336.56,1625.97,316.3,0.10999999999999999
1945-10-01,1945,10,0.18,336.56,1625.97,316.3,4289.3115234375,789,0.0,0.0,0.0,336.56,1625.97,316.3,0.10333333333333332
1945-11-01,1945,11,0.07,336.56,1625.97,316.3,4289.3115234375,790,0.0,0.0,0.0,336.56,1625.97,316.3,0.09999999999999998
1945-12-01,1945,12,-0.07,336.56,1625.97,316.3,4289.3115234375,791,0.0,0.0,0.0,336.56,1625.97,316.3,0.09166666666666666
1946-01-01,1946,1,0.15,336.56,1625.97,316.3,4608.54541015625,792,0.0,0.0,0.0,336.56,1625.97,316.3,0.09583333333333331
1946-02-01,1946,2,0.02,336.56,1625.97,316.3,4608.54541015625,793,0.0,0.0,0.0,336.56,1625.97,316.3,0.09666666666666664
1946-03-01,1946,3,0.01,336.56,1625.97,316.3,4608.54541015625,794,0.0,0.0,0.0,336.56,1625.97,316.3,0.09249999999999997
1946-04-01,1946,4,0.05,336.56,1625.97,316.3,4608.54541015625,795,0.0,0.0,0.0,336.56,1625.97,316.3,0.08083333333333331
1946-05-01,1946,5,-0.07,336.56,1625.97,316.3,4608.54541015625,796,0.0,0.0,0.0,336.56,1625.97,316.3,0.06999999999999998
1946-06-01,1946,6,-0.21,336.56,1625.97,316.3,4608.54541015625,797,0.0,0.0,0.0,336.56,1625.97,316.3,0.05166666666666666
1946-07-01,1946,7,-0.12,336.56,1625.97,316.3,4608.54541015625,798,0.0,0.0,0.0,336.56,1625.97,316.3,0.03916666666666665
1946-08-01,1946,8,-0.2,336.56,1625.97,316.3,4608.54541015625,799,0.0,0.0,0.0,336.56,1625.97,316.3,0.0008333333333333156
1946-09-01,1946,9,-0.08,336.56,1625.97,316.3,4608.54541015625,800,0.0,0.0,0.0,336.56,1625.97,316.3,-0.02250000000000002
1946-10-01,1946,10,-0.08,336.56,1625.97,316.3,4608.54541015625,801,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04416666666666669
1946-11-01,1946,11,-0.06,336.56,1625.97,316.3,4608.54541015625,802,0.0,0.0,0.0,336.56,1625.97,316.3,-0.05500000000000002
1946-12-01,1946,12,-0.31,336.56,1625.97,316.3,4608.54541015625,803,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07500000000000002
1947-01-01,1947,1,-0.07,336.56,1625.97,316.3,5165.20361328125,804,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09333333333333337
1947-02-01,1947,2,-0.08,336.56,1625.97,316.3,5165.20361328125,805,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10166666666666668
1947-03-01,1947,3,0.06,336.56,1625.97,316.3,5165.20361328125,806,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09750000000000003
1947-04-01,1947,4,0.06,336.56,1625.97,316.3,5165.20361328125,807,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09666666666666669
1947-05-01,1947,5,-0.02,336.56,1625.97,316.3,5165.20361328125,808,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09250000000000003
1947-06-01,1947,6,-0.02,336.56,1625.97,316.3,5165.20361328125,809,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0766666666666667
1947-07-01,1947,7,-0.04,336.56,1625.97,316.3,5165.20361328125,810,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07000000000000002
1947-08-01,1947,8,-0.07,336.56,1625.97,316.3,5165.20361328125,811,0.0,0.0,0.0,336.56,1625.97,316.3,-0.059166666666666694
1947-09-01,1947,9,-0.12,336.56,1625.97,316.3,5165.20361328125,812,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06250000000000003
1947-10-01,1947,10,0.07,336.56,1625.97,316.3,5165.20361328125,813,0.0,0.0,0.0,336.56,1625.97,316.3,-0.05000000000000002
1947-11-01,1947,11,0.02,336.56,1625.97,316.3,5165.20361328125,814,0.0,0.0,0.0,336.56,1625.97,316.3,-0.043333333333333356
1947-12-01,1947,12,-0.13,336.56,1625.97,316.3,5165.20361328125,815,0.0,0.0,0.0,336.56,1625.97,316.3,-0.028333333333333353
1948-01-01,1948,1,0.06,336.56,1625.97,316.3,5447.8828125,816,0.0,0.0,0.0,336.56,1625.97,316.3,-0.01750000000000002
1948-02-01,1948,2,-0.15,336.56,1625.97,316.3,5447.8828125,817,0.0,0.0,0.0,336.56,1625.97,316.3,-0.023333333333333355
1948-03-01,1948,3,-0.24,336.56,1625.97,316.3,5447.8828125,818,0.0,0.0,0.0,336.56,1625.97,316.3,-0.048333333333333346
1948-04-01,1948,4,-0.12,336.56,1625.97,316.3,5447.8828125,819,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06333333333333335
1948-05-01,1948,5,-0.01,336.56,1625.97,316.3,5447.8828125,820,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06250000000000001
1948-06-01,1948,6,-0.05,336.56,1625.97,316.3,5447.8828125,821,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06500000000000002
1948-07-01,1948,7,-0.11,336.56,1625.97,316.3,5447.8828125,822,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07083333333333335
1948-08-01,1948,8,-0.12,336.56,1625.97,316.3,5447.8828125,823,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07500000000000002
1948-09-01,1948,9,-0.14,336.56,1625.97,316.3,5447.8828125,824,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07666666666666669
1948-10-01,1948,10,-0.05,336.56,1625.97,316.3,5447.8828125,825,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08666666666666668
1948-11-01,1948,11,-0.12,336.56,1625.97,316.3,5447.8828125,826,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09833333333333334
1948-12-01,1948,12,-0.24,336.56,1625.97,316.3,5447.8828125,827,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10750000000000003
1949-01-01,1949,1,0.06,336.56,1625.97,316.3,5204.03271484375,828,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1075
1949-02-01,1949,2,-0.14,336.56,1625.97,316.3,5204.03271484375,829,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10666666666666669
1949-03-01,1949,3,-0.02,336.56,1625.97,316.3,5204.03271484375,830,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08833333333333336
1949-04-01,1949,4,-0.11,336.56,1625.97,316.3,5204.03271484375,831,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08750000000000002
1949-05-01,1949,5,-0.1,336.56,1625.97,316.3,5204.03271484375,832,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09500000000000003
1949-06-01,1949,6,-0.27,336.56,1625.97,316.3,5204.03271484375,833,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11333333333333336
1949-07-01,1949,7,-0.13,336.56,1625.97,316.3,5204.03271484375,834,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11500000000000003
1949-08-01,1949,8,-0.13,336.56,1625.97,316.3,5204.03271484375,835,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11583333333333334
1949-09-01,1949,9,-0.14,336.56,1625.97,316.3,5204.03271484375,836,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11583333333333334
1949-10-01,1949,10,-0.07,336.56,1625.97,316.3,5204.03271484375,837,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11750000000000003
1949-11-01,1949,11,-0.11,336.56,1625.97,316.3,5204.03271484375,838,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11666666666666668
1949-12-01,1949,12,-0.18,336.56,1625.97,316.3,5204.03271484375,839,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11166666666666669
1950-01-01,1950,1,-0.26,336.56,1625.97,316.3,5930.40576171875,840,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13833333333333334
1950-02-01,1950,2,-0.27,336.56,1625.97,316.3,5930.40576171875,841,0.0,0.0,0.0,336.56,1625.97,316.3,-0.14916666666666667
1950-03-01,1950,3,-0.08,336.56,1625.97,316.3,5930.40576171875,842,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1541666666666667
1950-04-01,1950,4,-0.21,336.56,1625.97,316.3,5930.40576171875,843,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1625
1950-05-01,1950,5,-0.11,336.56,1625.97,316.3,5930.40576171875,844,0.0,0.0,0.0,336.56,1625.97,316.3,-0.16333333333333336
1950-06-01,1950,6,-0.05,336.56,1625.97,316.3,5930.40576171875,845,0.0,0.0,0.0,336.56,1625.97,316.3,-0.14500000000000005
1950-07-01,1950,7,-0.09,336.56,1625.97,316.3,5930.40576171875,846,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1416666666666667
1950-08-01,1950,8,-0.16,336.56,1625.97,316.3,5930.40576171875,847,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1441666666666667
1950-09-01,1950,9,-0.11,336.56,1625.97,316.3,5930.40576171875,848,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1416666666666667
1950-10-01,1950,10,-0.2,336.56,1625.97,316.3,5930.40576171875,849,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1525
1950-11-01,1950,11,-0.34,336.56,1625.97,316.3,5930.40576171875,850,0.0,0.0,0.0,336.56,1625.97,316.3,-0.17166666666666672
1950-12-01,1950,12,-0.22,336.56,1625.97,316.3,5930.40576171875,851,0.0,0.0,0.0,336.56,1625.97,316.3,-0.17500000000000002
1951-01-01,1951,1,-0.34,336.56,1625.97,316.3,6381.65087890625,852,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18166666666666673
1951-02-01,1951,2,-0.41,336.56,1625.97,316.3,6381.65087890625,853,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19333333333333336
1951-03-01,1951,3,-0.2,336.56,1625.97,316.3,6381.65087890625,854,0.0,0.0,0.0,336.56,1625.97,316.3,-0.20333333333333337
1951-04-01,1951,4,-0.14,336.56,1625.97,316.3,6381.65087890625,855,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1975
1951-05-01,1951,5,-0.01,336.56,1625.97,316.3,6381.65087890625,856,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1891666666666667
1951-06-01,1951,6,-0.07,336.56,1625.97,316.3,6381.65087890625,857,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19083333333333333
1951-07-01,1951,7,-0.01,336.56,1625.97,316.3,6381.65087890625,858,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1841666666666667
1951-08-01,1951,8,0.06,336.56,1625.97,316.3,6381.65087890625,859,0.0,0.0,0.0,336.56,1625.97,316.3,-0.16583333333333336
1951-09-01,1951,9,0.05,336.56,1625.97,316.3,6381.65087890625,860,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15250000000000002
1951-10-01,1951,10,0.08,336.56,1625.97,316.3,6381.65087890625,861,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12916666666666668
1951-11-01,1951,11,-0.01,336.56,1625.97,316.3,6381.65087890625,862,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10166666666666668
1951-12-01,1951,12,0.15,336.56,1625.97,316.3,6381.65087890625,863,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07083333333333336
1952-01-01,1952,1,0.11,336.56,1625.97,316.3,6467.69970703125,864,0.0,0.0,0.0,336.56,1625.97,316.3,-0.033333333333333354
1952-02-01,1952,2,0.11,336.56,1625.97,316.3,6467.69970703125,865,0.0,0.0,0.0,336.56,1625.97,316.3,0.00999999999999998
1952-03-01,1952,3,-0.08,336.56,1625.97,316.3,6467.69970703125,866,0.0,0.0,0.0,336.56,1625.97,316.3,0.019999999999999976
